YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2006,ALL-ROOKIE,1,101108,Chris Paul,1.0
2006,ALL-ROOKIE,1,101111,Charlie Villanueva,0.966
2006,ALL-ROOKIE,1,101106,Andrew Bogut,0.948
2006,ALL-ROOKIE,1,101114,Deron Williams,0.793
2006,ALL-ROOKIE,1,101112,Channing Frye,0.776
2006,ALL-ROOKIE,2,101122,Danny Granger,0.741
2006,ALL-ROOKIE,2,101109,Raymond Felton,0.69
2006,ALL-ROOKIE,2,101129,Luther Head,0.483
2006,ALL-ROOKIE,2,101107,Marvin Williams,0.259
2006,ALL-ROOKIE,2,101155,Ryan Gomes,0.241
2006,ALL-ROOKIE,1000,101180,Å arÅ«nas JasikeviÄius,0.207
2006,ALL-ROOKIE,1000,101113,Ike Diogu,0.138
2006,ALL-ROOKIE,1000,101126,Nate Robinson,0.121
2006,ALL-ROOKIE,1000,101119,Rashad McCants,0.103
2006,ALL-ROOKIE,1000,101130,Johan Petro,0.103
2006,ALL-ROOKIE,1000,101181,JosÃ© CalderÃ³n,0.052
2006,ALL-ROOKIE,1000,101127,Jarrett Jack,0.052
2006,ALL-ROOKIE,1000,101121,Joey Graham,0.034
2006,ALL-ROOKIE,1000,101110,Martell Webster,0.034
2006,ALL-ROOKIE,1000,101136,Salim Stoudamire,0.017
