YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1991,ALL-ROOKIE,1,934,Derrick Coleman,1.0
1991,ALL-ROOKIE,1,1489,Lionel Simmons,1.0
1991,ALL-ROOKIE,1,244,Dee Brown,0.942
1991,ALL-ROOKIE,1,383,Kendall Gill,0.846
1991,ALL-ROOKIE,1,192,Dennis Scott,0.808
1991,ALL-ROOKIE,2,280,Felton Spencer,0.673
1991,ALL-ROOKIE,2,416,Willie Burton,0.462
1991,ALL-ROOKIE,2,77496,Travis Mays,0.442
1991,ALL-ROOKIE,2,56,Gary Payton,0.423
1991,ALL-ROOKIE,2,51,Mahmoud Abdul-Rauf,0.212
1991,ALL-ROOKIE,1000,198,Danny Ferry,0.173
1991,ALL-ROOKIE,1000,190,Duane Causwell,0.135
1991,ALL-ROOKIE,1000,76,Cedric Ceballos,0.135
1991,ALL-ROOKIE,1000,238,Tyrone Hill,0.096
1991,ALL-ROOKIE,1000,1861,Negele Knight,0.096
1991,ALL-ROOKIE,1000,77251,Alec Kessler,0.077
1991,ALL-ROOKIE,1000,919,Loy Vaught,0.077
1991,ALL-ROOKIE,1000,76672,A.J. English,0.058
1991,ALL-ROOKIE,1000,380,Tony Smith,0.058
1991,ALL-ROOKIE,1000,1054,Jerrod Mustaf,0.038
1991,ALL-ROOKIE,1000,76821,Gerald Glass,0.019
