YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2012,ALL-ROOKIE,1,202681,Kyrie Irving,1.0
2012,ALL-ROOKIE,1,201937,Ricky Rubio,0.845
2012,ALL-ROOKIE,1,202702,Kenneth Faried,0.793
2012,ALL-ROOKIE,1,202691,Klay Thompson,0.741
2012,ALL-ROOKIE,1,202697,Iman Shumpert,0.69
2012,ALL-ROOKIE,1,202695,Kawhi Leonard,0.69
2012,ALL-ROOKIE,1,202688,Brandon Knight,0.69
2012,ALL-ROOKIE,2,202718,Chandler Parsons,0.569
2012,ALL-ROOKIE,2,202738,Isaiah Thomas,0.466
2012,ALL-ROOKIE,2,202705,MarShon Brooks,0.31
2012,ALL-ROOKIE,2,202684,Tristan Thompson,0.276
2012,ALL-ROOKIE,2,202682,Derrick Williams,0.276
2012,ALL-ROOKIE,1000,202693,Markieff Morris,0.121
2012,ALL-ROOKIE,1000,202689,Kemba Walker,0.121
2012,ALL-ROOKIE,1000,202687,Bismack Biyombo,0.034
2012,ALL-ROOKIE,1000,202692,Alec Burks,0.034
2012,ALL-ROOKIE,1000,202708,Norris Cole,0.034
2012,ALL-ROOKIE,1000,202970,Gustavo AyÃ³n,0.017
2012,ALL-ROOKIE,1000,202683,Enes Freedom,0.017
2012,ALL-ROOKIE,1000,201880,Greg Stiemsma,0.017
2012,ALL-ROOKIE,1000,202696,Nikola VuÄeviÄ,0.017
