YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2018,ALL-NBA,1,201935,James Harden,1.0
2018,ALL-NBA,1,2544,LeBron James,1.0
2018,ALL-NBA,1,203076,Anthony Davis,0.984
2018,ALL-NBA,1,203081,Damian Lillard,0.864
2018,ALL-NBA,1,201142,Kevin Durant,0.852
2018,ALL-NBA,2,203507,Giannis Antetokounmpo,0.708
2018,ALL-NBA,2,201566,Russell Westbrook,0.644
2018,ALL-NBA,2,203954,Joel Embiid,0.588
2018,ALL-NBA,2,200746,LaMarcus Aldridge,0.472
2018,ALL-NBA,2,201942,DeMar DeRozan,0.33
2018,ALL-NBA,3,201939,Stephen Curry,0.328
2018,ALL-NBA,3,203506,Victor Oladipo,0.21
2018,ALL-NBA,3,1626157,Karl-Anthony Towns,0.198
2018,ALL-NBA,3,202710,Jimmy Butler,0.162
2018,ALL-NBA,3,202331,Paul George,0.108
2018,ALL-NBA,1000,101108,Chris Paul,0.108
2018,ALL-NBA,1000,203497,Rudy Gobert,0.102
2018,ALL-NBA,1000,202681,Kyrie Irving,0.084
2018,ALL-NBA,1000,1627732,Ben Simmons,0.072
2018,ALL-NBA,1000,201143,Al Horford,0.064
2018,ALL-NBA,1000,203999,Nikola Jokić,0.056
2018,ALL-NBA,1000,203083,Andre Drummond,0.014
2018,ALL-NBA,1000,203991,Clint Capela,0.012
2018,ALL-NBA,1000,203110,Draymond Green,0.012
2018,ALL-NBA,1000,200768,Kyle Lowry,0.006
2018,ALL-NBA,1000,203500,Steven Adams,0.004
2018,ALL-NBA,1000,1628378,Donovan Mitchell,0.004
2018,ALL-NBA,1000,202691,Klay Thompson,0.004
2018,ALL-NBA,1000,2772,Trevor Ariza,0.002
2018,ALL-NBA,1000,202326,DeMarcus Cousins,0.002
2018,ALL-NBA,1000,2730,Dwight Howard,0.002
2018,ALL-NBA,1000,201567,Kevin Love,0.002
2018,ALL-NBA,1000,204001,Kristaps Porziņģis,0.002
