YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2023,ALL-NBA,1,203507,Giannis Antetokounmpo,1.0
2023,ALL-NBA,1,1628369,Jayson Tatum,0.968
2023,ALL-NBA,1,203954,Joel Embiid,0.948
2023,ALL-NBA,1,1628983,Shai Gilgeous-Alexander,0.814
2023,ALL-NBA,1,1629029,Luka Dončić,0.806
2023,ALL-NBA,2,203999,Nikola Jokić,0.728
2023,ALL-NBA,2,1628378,Donovan Mitchell,0.698
2023,ALL-NBA,2,201939,Stephen Curry,0.376
2023,ALL-NBA,2,202710,Jimmy Butler,0.364
2023,ALL-NBA,2,1627759,Jaylen Brown,0.338
2023,ALL-NBA,3,1627734,Domantas Sabonis,0.294
2023,ALL-NBA,3,1628368,De'Aaron Fox,0.288
2023,ALL-NBA,3,203081,Damian Lillard,0.274
2023,ALL-NBA,3,203944,Julius Randle,0.25
2023,ALL-NBA,3,2544,LeBron James,0.162
2023,ALL-NBA,1000,203076,Anthony Davis,0.13
2023,ALL-NBA,1000,1628374,Lauri Markkanen,0.098
2023,ALL-NBA,1000,1629630,Ja Morant,0.088
2023,ALL-NBA,1000,201950,Jrue Holiday,0.078
2023,ALL-NBA,1000,201142,Kevin Durant,0.07
2023,ALL-NBA,1000,1628973,Jalen Brunson,0.046
2023,ALL-NBA,1000,202695,Kawhi Leonard,0.03
2023,ALL-NBA,1000,1627783,Pascal Siakam,0.03
2023,ALL-NBA,1000,1630162,Anthony Edwards,0.028
2023,ALL-NBA,1000,1628991,Jaren Jackson Jr.,0.022
2023,ALL-NBA,1000,1626164,Devin Booker,0.02
2023,ALL-NBA,1000,1628389,Bam Adebayo,0.018
2023,ALL-NBA,1000,201935,James Harden,0.012
2023,ALL-NBA,1000,1628969,Mikal Bridges,0.004
2023,ALL-NBA,1000,201942,DeMar DeRozan,0.004
2023,ALL-NBA,1000,204001,Kristaps Porziņģis,0.004
2023,ALL-NBA,1000,202331,Paul George,0.002
2023,ALL-NBA,1000,1630169,Tyrese Haliburton,0.002
2023,ALL-NBA,1000,203897,Zach LaVine,0.002
2023,ALL-NBA,1000,201572,Brook Lopez,0.002
2023,ALL-NBA,1000,1629027,Trae Young,0.002
