YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1997,ALL-NBA,1,893,Michael Jordan,1.0
1997,ALL-NBA,1,252,Karl Malone,1.0
1997,ALL-NBA,1,165,Hakeem Olajuwon,0.894
1997,ALL-NBA,1,255,Grant Hill,0.84
1997,ALL-NBA,1,896,Tim Hardaway,0.757
1997,ALL-NBA,2,56,Gary Payton,0.671
1997,ALL-NBA,2,937,Scottie Pippen,0.586
1997,ALL-NBA,2,121,Patrick Ewing,0.569
1997,ALL-NBA,2,779,Glen Rice,0.55
1997,ALL-NBA,2,782,Mitch Richmond,0.344
1997,ALL-NBA,3,304,John Stockton,0.247
1997,ALL-NBA,3,193,Anthony Mason,0.191
1997,ALL-NBA,3,406,Shaquille O'Neal,0.125
1997,ALL-NBA,3,358,Anfernee Hardaway,0.108
1997,ALL-NBA,3,452,Vin Baker,0.106
1997,ALL-NBA,1000,297,Alonzo Mourning,0.117
1997,ALL-NBA,1000,339,Tom Gugliotta,0.104
1997,ALL-NBA,1000,302,Mookie Blaylock,0.099
1997,ALL-NBA,1000,134,Kevin Johnson,0.099
1997,ALL-NBA,1000,87,Dikembe Mutombo,0.096
1997,ALL-NBA,1000,787,Charles Barkley,0.082
1997,ALL-NBA,1000,84,Latrell Sprewell,0.077
1997,ALL-NBA,1000,210,Terrell Brandon,0.052
1997,ALL-NBA,1000,185,Chris Webber,0.05
1997,ALL-NBA,1000,224,Eddie Jones,0.043
1997,ALL-NBA,1000,363,Christian Laettner,0.035
1997,ALL-NBA,1000,349,Mark Jackson,0.019
1997,ALL-NBA,1000,431,Shawn Kemp,0.019
1997,ALL-NBA,1000,120,Steve Smith,0.019
1997,ALL-NBA,1000,397,Reggie Miller,0.016
1997,ALL-NBA,1000,23,Dennis Rodman,0.016
1997,ALL-NBA,1000,757,Damon Stoudamire,0.014
1997,ALL-NBA,1000,393,Rod Strickland,0.012
1997,ALL-NBA,1000,72,Kenny Anderson,0.01
1997,ALL-NBA,1000,708,Kevin Garnett,0.01
1997,ALL-NBA,1000,947,Allen Iverson,0.005
1997,ALL-NBA,1000,919,Loy Vaught,0.005
1997,ALL-NBA,1000,89,Nick Van Exel,0.003
1997,ALL-NBA,1000,383,Kendall Gill,0.002
1997,ALL-NBA,1000,467,Jason Kidd,0.002
1997,ALL-NBA,1000,361,Clifford Robinson,0.002
1997,ALL-NBA,1000,299,Glenn Robinson,0.002
1997,ALL-NBA,1000,952,Antoine Walker,0.002
