YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2013,ALL-ROOKIE,1,203081,Damian Lillard,1.0
2013,ALL-ROOKIE,1,203078,Bradley Beal,0.983
2013,ALL-ROOKIE,1,203076,Anthony Davis,0.983
2013,ALL-ROOKIE,1,203079,Dion Waiters,0.862
2013,ALL-ROOKIE,1,203084,Harrison Barnes,0.81
2013,ALL-ROOKIE,2,203083,Andre Drummond,0.603
2013,ALL-ROOKIE,2,202685,Jonas ValanÄiÅ«nas,0.534
2013,ALL-ROOKIE,2,203077,Michael Kidd-Gilchrist,0.5
2013,ALL-ROOKIE,2,202713,Kyle Singler,0.293
2013,ALL-ROOKIE,2,203092,Tyler Zeller,0.259
2013,ALL-ROOKIE,1000,203090,Maurice Harkless,0.241
2013,ALL-ROOKIE,1000,203144,Alexey Shved,0.241
2013,ALL-ROOKIE,1000,203142,Chris Copeland,0.155
2013,ALL-ROOKIE,1000,203148,Brian Roberts,0.086
2013,ALL-ROOKIE,1000,203094,Andrew Nicholson,0.069
2013,ALL-ROOKIE,1000,203109,Jae Crowder,0.017
2013,ALL-ROOKIE,1000,203105,Festus Ezeli,0.017
2013,ALL-ROOKIE,1000,203110,Draymond Green,0.017
2013,ALL-ROOKIE,1000,203098,John Jenkins,0.017
2013,ALL-ROOKIE,1000,203093,Terrence Jones,0.017
2013,ALL-ROOKIE,1000,203143,Pablo Prigioni,0.017
2013,ALL-ROOKIE,1000,203082,Terrence Ross,0.017
2013,ALL-ROOKIE,1000,78299,Jeff Taylor,0.017
