YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1990,ALL-ROOKIE,1,896,Tim Hardaway,1.0
1990,ALL-ROOKIE,1,764,David Robinson,1.0
1990,ALL-ROOKIE,1,124,Vlade Divac,0.769
1990,ALL-ROOKIE,1,428,Sherman Douglas,0.75
1990,ALL-ROOKIE,1,71,Pooh Richardson,0.635
1990,ALL-ROOKIE,2,462,J.R. Reid,0.538
1990,ALL-ROOKIE,2,251,Sean Elliott,0.5
1990,ALL-ROOKIE,2,351,Stacey King,0.442
1990,ALL-ROOKIE,2,898,Blue Edwards,0.404
1990,ALL-ROOKIE,2,779,Glen Rice,0.385
1990,ALL-ROOKIE,1000,361,Clifford Robinson,0.346
1990,ALL-ROOKIE,1000,98,Nick Anderson,0.308
1990,ALL-ROOKIE,1000,344,Dana Barros,0.231
1990,ALL-ROOKIE,1000,417,Sam Mitchell,0.135
1990,ALL-ROOKIE,1000,431,Shawn Kemp,0.096
1990,ALL-ROOKIE,1000,769,B.J. Armstrong,0.077
1990,ALL-ROOKIE,1000,76050,Michael Ansley,0.058
1990,ALL-ROOKIE,1000,77387,Todd Lichti,0.058
1990,ALL-ROOKIE,1000,302,Mookie Blaylock,0.019
1990,ALL-ROOKIE,1000,63,Michael Smith,0.019
1990,ALL-ROOKIE,1000,78421,Alexander Volkov,0.019
