YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1996,ALL-NBA,1,893,Michael Jordan,1.0
1996,ALL-NBA,1,937,Scottie Pippen,0.915
1996,ALL-NBA,1,358,Anfernee Hardaway,0.913
1996,ALL-NBA,1,252,Karl Malone,0.901
1996,ALL-NBA,1,764,David Robinson,0.782
1996,ALL-NBA,2,165,Hakeem Olajuwon,0.669
1996,ALL-NBA,2,431,Shawn Kemp,0.542
1996,ALL-NBA,2,56,Gary Payton,0.52
1996,ALL-NBA,2,255,Grant Hill,0.471
1996,ALL-NBA,2,304,John Stockton,0.457
1996,ALL-NBA,3,787,Charles Barkley,0.418
1996,ALL-NBA,3,406,Shaquille O'Neal,0.327
1996,ALL-NBA,3,782,Mitch Richmond,0.296
1996,ALL-NBA,3,397,Reggie Miller,0.159
1996,ALL-NBA,3,436,Juwan Howard,0.12
1996,ALL-NBA,1000,23,Dennis Rodman,0.101
1996,ALL-NBA,1000,467,Jason Kidd,0.076
1996,ALL-NBA,1000,393,Rod Strickland,0.058
1996,ALL-NBA,1000,251,Sean Elliott,0.048
1996,ALL-NBA,1000,210,Terrell Brandon,0.044
1996,ALL-NBA,1000,452,Vin Baker,0.041
1996,ALL-NBA,1000,17,Clyde Drexler,0.032
1996,ALL-NBA,1000,779,Glen Rice,0.018
1996,ALL-NBA,1000,96,Detlef Schrempf,0.016
1996,ALL-NBA,1000,297,Alonzo Mourning,0.014
1996,ALL-NBA,1000,77142,Magic Johnson,0.012
1996,ALL-NBA,1000,121,Patrick Ewing,0.005
1996,ALL-NBA,1000,270,Horace Grant,0.005
1996,ALL-NBA,1000,275,Allan Houston,0.005
1996,ALL-NBA,1000,192,Dennis Scott,0.005
1996,ALL-NBA,1000,84,Latrell Sprewell,0.005
1996,ALL-NBA,1000,913,Larry Johnson,0.004
1996,ALL-NBA,1000,302,Mookie Blaylock,0.002
1996,ALL-NBA,1000,922,Elden Campbell,0.002
1996,ALL-NBA,1000,76,Cedric Ceballos,0.002
1996,ALL-NBA,1000,422,Avery Johnson,0.002
1996,ALL-NBA,1000,134,Kevin Johnson,0.002
1996,ALL-NBA,1000,87,Dikembe Mutombo,0.002
1996,ALL-NBA,1000,184,Bobby Phills,0.002
1996,ALL-NBA,1000,361,Clifford Robinson,0.002
1996,ALL-NBA,1000,757,Damon Stoudamire,0.002
1996,ALL-NBA,1000,89,Nick Van Exel,0.002
1996,ALL-NBA,1000,221,Clarence Weatherspoon,0.002
