YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2012,ALL-NBA,1,2544,LeBron James,0.993
2012,ALL-NBA,1,201142,Kevin Durant,0.985
2012,ALL-NBA,1,977,Kobe Bryant,0.947
2012,ALL-NBA,1,101108,Chris Paul,0.807
2012,ALL-NBA,1,2730,Dwight Howard,0.793
2012,ALL-NBA,2,101115,Andrew Bynum,0.667
2012,ALL-NBA,2,2225,Tony Parker,0.612
2012,ALL-NBA,2,201567,Kevin Love,0.608
2012,ALL-NBA,2,201566,Russell Westbrook,0.398
2012,ALL-NBA,2,201933,Blake Griffin,0.283
2012,ALL-NBA,3,2548,Dwyane Wade,0.392
2012,ALL-NBA,3,2546,Carmelo Anthony,0.257
2012,ALL-NBA,3,200765,Rajon Rondo,0.237
2012,ALL-NBA,3,1717,Dirk Nowitzki,0.227
2012,ALL-NBA,3,2199,Tyson Chandler,0.1
2012,ALL-NBA,1000,200746,LaMarcus Aldridge,0.092
2012,ALL-NBA,1000,201188,Marc Gasol,0.087
2012,ALL-NBA,1000,201565,Derrick Rose,0.073
2012,ALL-NBA,1000,2746,Josh Smith,0.055
2012,ALL-NBA,1000,1718,Paul Pierce,0.052
2012,ALL-NBA,1000,2744,Al Jefferson,0.05
2012,ALL-NBA,1000,2200,Pau Gasol,0.045
2012,ALL-NBA,1000,959,Steve Nash,0.04
2012,ALL-NBA,1000,708,Kevin Garnett,0.037
2012,ALL-NBA,1000,1495,Tim Duncan,0.03
2012,ALL-NBA,1000,2207,Joe Johnson,0.027
2012,ALL-NBA,1000,101114,Deron Williams,0.023
2012,ALL-NBA,1000,200752,Rudy Gay,0.017
2012,ALL-NBA,1000,201935,James Harden,0.013
2012,ALL-NBA,1000,2736,Luol Deng,0.008
2012,ALL-NBA,1000,201579,Roy Hibbert,0.008
2012,ALL-NBA,1000,1938,Manu Ginóbili,0.005
2012,ALL-NBA,1000,101122,Danny Granger,0.005
2012,ALL-NBA,1000,201149,Joakim Noah,0.005
2012,ALL-NBA,1000,2547,Chris Bosh,0.003
2012,ALL-NBA,1000,101145,Monta Ellis,0.003
2012,ALL-NBA,1000,101162,Marcin Gortat,0.003
2012,ALL-NBA,1000,201586,Serge Ibaka,0.003
2012,ALL-NBA,1000,200794,Paul Millsap,0.003
2012,ALL-NBA,1000,2449,Luis Scola,0.003
2012,ALL-NBA,1000,202326,DeMarcus Cousins,0.002
2012,ALL-NBA,1000,101135,David Lee,0.002
