YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2009,ALL-ROOKIE,1,201564,O.J. Mayo,1.0
2009,ALL-ROOKIE,1,201565,Derrick Rose,1.0
2009,ALL-ROOKIE,1,201566,Russell Westbrook,0.914
2009,ALL-ROOKIE,1,201572,Brook Lopez,0.845
2009,ALL-ROOKIE,1,201563,Michael Beasley,0.759
2009,ALL-ROOKIE,2,201569,Eric Gordon,0.672
2009,ALL-ROOKIE,2,201567,Kevin Love,0.586
2009,ALL-ROOKIE,2,201596,Mario Chalmers,0.5
2009,ALL-ROOKIE,2,201188,Marc Gasol,0.431
2009,ALL-ROOKIE,2,201571,D.J. Augustin,0.293
2009,ALL-ROOKIE,2,201164,Rudy FernÃ¡ndez,0.293
2009,ALL-ROOKIE,1000,201584,Courtney Lee,0.207
2009,ALL-ROOKIE,1000,201574,Jason Thompson,0.121
2009,ALL-ROOKIE,1000,201141,Greg Oden,0.052
2009,ALL-ROOKIE,1000,201578,Marreese Speights,0.052
2009,ALL-ROOKIE,1000,201577,Robin Lopez,0.034
