YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2012,ALL-ROOKIE,1st,202681,Kyrie Irving,1.0
2012,ALL-ROOKIE,1st,201937,Ricky Rubio,0.845
2012,ALL-ROOKIE,1st,202702,Kenneth Faried,0.793
2012,ALL-ROOKIE,1st,202691,Klay Thompson,0.741
2012,ALL-ROOKIE,1st,202697,Iman Shumpert,0.69
2012,ALL-ROOKIE,1st,202695,Kawhi Leonard,0.69
2012,ALL-ROOKIE,1st,202688,Brandon Knight,0.69
2012,ALL-ROOKIE,2nd,202718,Chandler Parsons,0.569
2012,ALL-ROOKIE,2nd,202738,Isaiah Thomas,0.466
2012,ALL-ROOKIE,2nd,202705,MarShon Brooks,0.31
2012,ALL-ROOKIE,2nd,202684,Tristan Thompson,0.276
2012,ALL-ROOKIE,2nd,202682,Derrick Williams,0.276
2012,ALL-ROOKIE,ORV,202693,Markieff Morris,0.121
2012,ALL-ROOKIE,ORV,202689,Kemba Walker,0.121
2012,ALL-ROOKIE,ORV,202687,Bismack Biyombo,0.034
2012,ALL-ROOKIE,ORV,202692,Alec Burks,0.034
2012,ALL-ROOKIE,ORV,202708,Norris Cole,0.034
2012,ALL-ROOKIE,ORV,202970,Gustavo AyÃ³n,0.017
2012,ALL-ROOKIE,ORV,202683,Enes Freedom,0.017
2012,ALL-ROOKIE,ORV,201880,Greg Stiemsma,0.017
2012,ALL-ROOKIE,ORV,202696,Nikola VuÄeviÄ,0.017
