YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2015,ALL-NBA,1st,201939,Stephen Curry,1.0
2015,ALL-NBA,1st,2544,LeBron James,1.0
2015,ALL-NBA,1st,201935,James Harden,0.988
2015,ALL-NBA,1st,203076,Anthony Davis,0.969
2015,ALL-NBA,1st,201188,Marc Gasol,0.702
2015,ALL-NBA,2nd,201566,Russell Westbrook,0.616
2015,ALL-NBA,2nd,200746,LaMarcus Aldridge,0.605
2015,ALL-NBA,2nd,101108,Chris Paul,0.519
2015,ALL-NBA,2nd,2200,Pau Gasol,0.375
2015,ALL-NBA,2nd,202326,DeMarcus Cousins,0.341
2015,ALL-NBA,3rd,201933,Blake Griffin,0.293
2015,ALL-NBA,3rd,201599,DeAndre Jordan,0.271
2015,ALL-NBA,3rd,1495,Tim Duncan,0.259
2015,ALL-NBA,3rd,202691,Klay Thompson,0.189
2015,ALL-NBA,3rd,202681,Kyrie Irving,0.174
2015,ALL-NBA,ORV,202695,Kawhi Leonard,0.24
2015,ALL-NBA,ORV,200794,Paul Millsap,0.109
2015,ALL-NBA,ORV,201143,Al Horford,0.099
2015,ALL-NBA,ORV,202322,John Wall,0.078
2015,ALL-NBA,ORV,202710,Jimmy Butler,0.05
2015,ALL-NBA,ORV,203081,Damian Lillard,0.034
2015,ALL-NBA,ORV,203110,Draymond Green,0.014
2015,ALL-NBA,ORV,2216,Zach Randolph,0.011
2015,ALL-NBA,ORV,201952,Jeff Teague,0.011
2015,ALL-NBA,ORV,101106,Andrew Bogut,0.009
2015,ALL-NBA,ORV,202696,Nikola Vučević,0.009
2015,ALL-NBA,ORV,201942,DeMar DeRozan,0.005
2015,ALL-NBA,ORV,200752,Rudy Gay,0.005
2015,ALL-NBA,ORV,203083,Andre Drummond,0.003
2015,ALL-NBA,ORV,202330,Gordon Hayward,0.003
2015,ALL-NBA,ORV,2594,Kyle Korver,0.003
2015,ALL-NBA,ORV,201149,Joakim Noah,0.003
2015,ALL-NBA,ORV,1717,Dirk Nowitzki,0.003
2015,ALL-NBA,ORV,2548,Dwyane Wade,0.003
2015,ALL-NBA,ORV,2546,Carmelo Anthony,0.002
2015,ALL-NBA,ORV,2199,Tyson Chandler,0.002
2015,ALL-NBA,ORV,201144,Mike Conley,0.002
2015,ALL-NBA,ORV,201572,Brook Lopez,0.002
2015,ALL-NBA,ORV,201567,Kevin Love,0.002
2015,ALL-NBA,ORV,200768,Kyle Lowry,0.002
2015,ALL-NBA,ORV,203114,Khris Middleton,0.002
