YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1996,ALL-NBA,1st,893,Michael Jordan,1.0
1996,ALL-NBA,1st,937,Scottie Pippen,0.915
1996,ALL-NBA,1st,358,Anfernee Hardaway,0.913
1996,ALL-NBA,1st,252,Karl Malone,0.901
1996,ALL-NBA,1st,764,David Robinson,0.782
1996,ALL-NBA,2nd,165,Hakeem Olajuwon,0.669
1996,ALL-NBA,2nd,431,Shawn Kemp,0.542
1996,ALL-NBA,2nd,56,Gary Payton,0.52
1996,ALL-NBA,2nd,255,Grant Hill,0.471
1996,ALL-NBA,2nd,304,John Stockton,0.457
1996,ALL-NBA,3rd,787,Charles Barkley,0.418
1996,ALL-NBA,3rd,406,Shaquille O'Neal,0.327
1996,ALL-NBA,3rd,782,Mitch Richmond,0.296
1996,ALL-NBA,3rd,397,Reggie Miller,0.159
1996,ALL-NBA,3rd,436,Juwan Howard,0.12
1996,ALL-NBA,ORV,23,Dennis Rodman,0.101
1996,ALL-NBA,ORV,467,Jason Kidd,0.076
1996,ALL-NBA,ORV,393,Rod Strickland,0.058
1996,ALL-NBA,ORV,251,Sean Elliott,0.048
1996,ALL-NBA,ORV,210,Terrell Brandon,0.044
1996,ALL-NBA,ORV,452,Vin Baker,0.041
1996,ALL-NBA,ORV,17,Clyde Drexler,0.032
1996,ALL-NBA,ORV,779,Glen Rice,0.018
1996,ALL-NBA,ORV,96,Detlef Schrempf,0.016
1996,ALL-NBA,ORV,297,Alonzo Mourning,0.014
1996,ALL-NBA,ORV,77142,Magic Johnson,0.012
1996,ALL-NBA,ORV,121,Patrick Ewing,0.005
1996,ALL-NBA,ORV,270,Horace Grant,0.005
1996,ALL-NBA,ORV,275,Allan Houston,0.005
1996,ALL-NBA,ORV,192,Dennis Scott,0.005
1996,ALL-NBA,ORV,84,Latrell Sprewell,0.005
1996,ALL-NBA,ORV,913,Larry Johnson,0.004
1996,ALL-NBA,ORV,302,Mookie Blaylock,0.002
1996,ALL-NBA,ORV,922,Elden Campbell,0.002
1996,ALL-NBA,ORV,76,Cedric Ceballos,0.002
1996,ALL-NBA,ORV,422,Avery Johnson,0.002
1996,ALL-NBA,ORV,134,Kevin Johnson,0.002
1996,ALL-NBA,ORV,87,Dikembe Mutombo,0.002
1996,ALL-NBA,ORV,184,Bobby Phills,0.002
1996,ALL-NBA,ORV,361,Clifford Robinson,0.002
1996,ALL-NBA,ORV,757,Damon Stoudamire,0.002
1996,ALL-NBA,ORV,89,Nick Van Exel,0.002
1996,ALL-NBA,ORV,221,Clarence Weatherspoon,0.002
