YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2011,ALL-NBA,1st,2544,LeBron James,1.0
2011,ALL-NBA,1st,2730,Dwight Howard,0.997
2011,ALL-NBA,1st,201565,Derrick Rose,0.997
2011,ALL-NBA,1st,977,Kobe Bryant,0.926
2011,ALL-NBA,1st,201142,Kevin Durant,0.827
2011,ALL-NBA,2nd,1717,Dirk Nowitzki,0.734
2011,ALL-NBA,2nd,2405,Amar'e Stoudemire,0.734
2011,ALL-NBA,2nd,2548,Dwyane Wade,0.659
2011,ALL-NBA,2nd,2200,Pau Gasol,0.435
2011,ALL-NBA,2nd,201566,Russell Westbrook,0.309
2011,ALL-NBA,3rd,101108,Chris Paul,0.264
2011,ALL-NBA,3rd,200746,LaMarcus Aldridge,0.227
2011,ALL-NBA,3rd,1938,Manu Ginóbili,0.178
2011,ALL-NBA,3rd,2216,Zach Randolph,0.113
2011,ALL-NBA,3rd,201143,Al Horford,0.104
2011,ALL-NBA,ORV,200765,Rajon Rondo,0.114
2011,ALL-NBA,ORV,1718,Paul Pierce,0.092
2011,ALL-NBA,ORV,2546,Carmelo Anthony,0.089
2011,ALL-NBA,ORV,201567,Kevin Love,0.081
2011,ALL-NBA,ORV,1495,Tim Duncan,0.072
2011,ALL-NBA,ORV,201933,Blake Griffin,0.061
2011,ALL-NBA,ORV,2225,Tony Parker,0.045
2011,ALL-NBA,ORV,708,Kevin Garnett,0.037
2011,ALL-NBA,ORV,101114,Deron Williams,0.032
2011,ALL-NBA,ORV,959,Steve Nash,0.029
2011,ALL-NBA,ORV,101106,Andrew Bogut,0.022
2011,ALL-NBA,ORV,101145,Monta Ellis,0.018
2011,ALL-NBA,ORV,2403,Nenê,0.018
2011,ALL-NBA,ORV,101115,Andrew Bynum,0.015
2011,ALL-NBA,ORV,2199,Tyson Chandler,0.012
2011,ALL-NBA,ORV,2755,Kevin Martin,0.012
2011,ALL-NBA,ORV,201149,Joakim Noah,0.008
2011,ALL-NBA,ORV,201188,Marc Gasol,0.005
2011,ALL-NBA,ORV,2744,Al Jefferson,0.005
2011,ALL-NBA,ORV,2570,Kendrick Perkins,0.005
2011,ALL-NBA,ORV,200745,Andrea Bargnani,0.003
2011,ALL-NBA,ORV,2547,Chris Bosh,0.003
2011,ALL-NBA,ORV,951,Ray Allen,0.002
2011,ALL-NBA,ORV,2736,Luol Deng,0.002
2011,ALL-NBA,ORV,201569,Eric Gordon,0.002
2011,ALL-NBA,ORV,2738,Andre Iguodala,0.002
2011,ALL-NBA,ORV,467,Jason Kidd,0.002
2011,ALL-NBA,ORV,2731,Emeka Okafor,0.002
2011,ALL-NBA,ORV,2449,Luis Scola,0.002
2011,ALL-NBA,ORV,2222,Gerald Wallace,0.002
