YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2025,ALL-ROOKIE,1st,1642264,Stephon Castle,1.0
2025,ALL-ROOKIE,1st,1642258,Zaccharie Risacher,0.995
2025,ALL-ROOKIE,1st,1642377,Jaylen Wells,0.975
2025,ALL-ROOKIE,1st,1641744,Zach Edey,0.865
2025,ALL-ROOKIE,1st,1642259,Alex Sarr,0.75
2025,ALL-ROOKIE,2nd,1642276,Kel'el Ware,0.69
2025,ALL-ROOKIE,2nd,1641824,Matas Buzelis,0.485
2025,ALL-ROOKIE,2nd,1642274,Yves Missi,0.45
2025,ALL-ROOKIE,2nd,1642270,Donovan Clingan,0.365
2025,ALL-ROOKIE,2nd,1642267,Bub Carrington,0.265
2025,ALL-ROOKIE,ORV,1642268,Isaiah Collier,0.26
2025,ALL-ROOKIE,ORV,1642271,Kyle Filipowski,0.095
2025,ALL-ROOKIE,ORV,1641842,Ron Holland,0.085
2025,ALL-ROOKIE,ORV,1642261,Dalton Knecht,0.085
2025,ALL-ROOKIE,ORV,1642346,Ryan Dunn,0.045
2025,ALL-ROOKIE,ORV,1642272,Jared McCain,0.035
2025,ALL-ROOKIE,ORV,1642366,Quinten Post,0.02
2025,ALL-ROOKIE,ORV,1642347,Jamal Shead,0.01
2025,ALL-ROOKIE,ORV,1641783,Tristan Da Silva,0.005
2025,ALL-ROOKIE,ORV,1642265,Rob Dillingham,0.005
2025,ALL-ROOKIE,ORV,1642348,Justin Edwards,0.005
2025,ALL-ROOKIE,ORV,1642273,Kyshawn George,0.005
2025,ALL-ROOKIE,ORV,1642263,Reed Sheppard,0.005
