YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1993,ALL-NBA,1st,787,Charles Barkley,1.0
1993,ALL-NBA,1st,893,Michael Jordan,1.0
1993,ALL-NBA,1st,165,Hakeem Olajuwon,0.929
1993,ALL-NBA,1st,252,Karl Malone,0.769
1993,ALL-NBA,1st,899,Mark Price,0.702
1993,ALL-NBA,2nd,1122,Dominique Wilkins,0.759
1993,ALL-NBA,2nd,304,John Stockton,0.6
1993,ALL-NBA,2nd,121,Patrick Ewing,0.596
1993,ALL-NBA,2nd,247,Joe Dumars,0.592
1993,ALL-NBA,2nd,913,Larry Johnson,0.316
1993,ALL-NBA,3rd,937,Scottie Pippen,0.278
1993,ALL-NBA,3rd,896,Tim Hardaway,0.202
1993,ALL-NBA,3rd,77845,Dražen Petrović,0.176
1993,ALL-NBA,3rd,764,David Robinson,0.147
1993,ALL-NBA,3rd,934,Derrick Coleman,0.122
1993,ALL-NBA,ORV,406,Shaquille O'Neal,0.118
1993,ALL-NBA,ORV,330,Danny Manning,0.112
1993,ALL-NBA,ORV,105,Dan Majerle,0.1
1993,ALL-NBA,ORV,431,Shawn Kemp,0.092
1993,ALL-NBA,ORV,96,Detlef Schrempf,0.057
1993,ALL-NBA,ORV,77384,Reggie Lewis,0.053
1993,ALL-NBA,ORV,134,Kevin Johnson,0.029
1993,ALL-NBA,ORV,23,Dennis Rodman,0.029
1993,ALL-NBA,ORV,397,Reggie Miller,0.022
1993,ALL-NBA,ORV,77685,Larry Nance,0.018
1993,ALL-NBA,ORV,317,John Starks,0.016
1993,ALL-NBA,ORV,17,Clyde Drexler,0.014
1993,ALL-NBA,ORV,251,Sean Elliott,0.014
1993,ALL-NBA,ORV,78318,Isiah Thomas,0.014
1993,ALL-NBA,ORV,204,Jeff Hornacek,0.012
1993,ALL-NBA,ORV,904,Chris Mullin,0.012
1993,ALL-NBA,ORV,361,Clifford Robinson,0.01
1993,ALL-NBA,ORV,72,Kenny Anderson,0.008
1993,ALL-NBA,ORV,302,Mookie Blaylock,0.008
1993,ALL-NBA,ORV,921,Brad Daugherty,0.008
1993,ALL-NBA,ORV,349,Mark Jackson,0.006
1993,ALL-NBA,ORV,101,Scott Skiles,0.006
1993,ALL-NBA,ORV,28,Doug West,0.006
1993,ALL-NBA,ORV,894,Ricky Pierce,0.004
1993,ALL-NBA,ORV,788,Kevin Willis,0.004
1993,ALL-NBA,ORV,177,Muggsy Bogues,0.002
1993,ALL-NBA,ORV,270,Horace Grant,0.002
1993,ALL-NBA,ORV,157,Derek Harper,0.002
1993,ALL-NBA,ORV,297,Alonzo Mourning,0.002
1993,ALL-NBA,ORV,56,Gary Payton,0.002
1993,ALL-NBA,ORV,293,Charles Smith,0.002
1993,ALL-NBA,ORV,120,Steve Smith,0.002
1993,ALL-NBA,ORV,393,Rod Strickland,0.002
1993,ALL-NBA,ORV,901,Otis Thorpe,0.002
