YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2021,ALL-NBA,1st,203507,Giannis Antetokounmpo,1.0
2021,ALL-NBA,1st,203999,Nikola Jokić,0.996
2021,ALL-NBA,1st,201939,Stephen Curry,0.992
2021,ALL-NBA,1st,1629029,Luka Dončić,0.804
2021,ALL-NBA,1st,202695,Kawhi Leonard,0.646
2021,ALL-NBA,2nd,203081,Damian Lillard,0.744
2021,ALL-NBA,2nd,203954,Joel Embiid,0.704
2021,ALL-NBA,2nd,101108,Chris Paul,0.622
2021,ALL-NBA,2nd,203944,Julius Randle,0.506
2021,ALL-NBA,2nd,2544,LeBron James,0.348
2021,ALL-NBA,3rd,203497,Rudy Gobert,0.296
2021,ALL-NBA,3rd,202710,Jimmy Butler,0.262
2021,ALL-NBA,3rd,202331,Paul George,0.178
2021,ALL-NBA,3rd,203078,Bradley Beal,0.142
2021,ALL-NBA,3rd,202681,Kyrie Irving,0.122
2021,ALL-NBA,ORV,1628369,Jayson Tatum,0.138
2021,ALL-NBA,ORV,201566,Russell Westbrook,0.088
2021,ALL-NBA,ORV,201935,James Harden,0.082
2021,ALL-NBA,ORV,1629627,Zion Williamson,0.074
2021,ALL-NBA,ORV,1628389,Bam Adebayo,0.064
2021,ALL-NBA,ORV,1628378,Donovan Mitchell,0.052
2021,ALL-NBA,ORV,201142,Kevin Durant,0.046
2021,ALL-NBA,ORV,1626164,Devin Booker,0.042
2021,ALL-NBA,ORV,1627734,Domantas Sabonis,0.012
2021,ALL-NBA,ORV,203991,Clint Capela,0.012
2021,ALL-NBA,ORV,203076,Anthony Davis,0.01
2021,ALL-NBA,ORV,1627732,Ben Simmons*,0.004
2021,ALL-NBA,ORV,202696,Nikola Vučević,0.004
2021,ALL-NBA,ORV,1629027,Trae Young,0.004
2021,ALL-NBA,ORV,203110,Draymond Green,0.002
2021,ALL-NBA,ORV,203897,Zach LaVine,0.002
2021,ALL-NBA,ORV,203114,Khris Middleton,0.002
