YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2016,ALL-ROOKIE,1st,204001,Kristaps PorziÅÄ£is,1.0
2016,ALL-ROOKIE,1st,1626157,Karl-Anthony Towns,1.0
2016,ALL-ROOKIE,1st,1626164,Devin Booker,0.888
2016,ALL-ROOKIE,1st,203999,Nikola JokiÄ,0.715
2016,ALL-ROOKIE,1st,1626143,Jahlil Okafor,0.715
2016,ALL-ROOKIE,2nd,1626159,Justise Winslow,0.581
2016,ALL-ROOKIE,2nd,1626156,D'Angelo Russell,0.546
2016,ALL-ROOKIE,2nd,1626144,Emmanuel Mudiay,0.538
2016,ALL-ROOKIE,2nd,1626167,Myles Turner,0.535
2016,ALL-ROOKIE,2nd,1626161,Willie Cauley-Stein,0.192
2016,ALL-ROOKIE,ORV,1626196,Josh Richardson,0.181
2016,ALL-ROOKIE,ORV,1626163,Frank Kaminsky,0.181
2016,ALL-ROOKIE,ORV,1626169,Stanley Johnson,0.162
2016,ALL-ROOKIE,ORV,1626168,Trey Lyles,0.1
2016,ALL-ROOKIE,ORV,1626171,Bobby Portis,0.05
2016,ALL-ROOKIE,ORV,204456,T.J. McConnell,0.027
2016,ALL-ROOKIE,ORV,1626209,Mario Hezonja,0.015
2016,ALL-ROOKIE,ORV,1626204,Larry Nance Jr.,0.012
2016,ALL-ROOKIE,ORV,1626181,Norman Powell,0.012
2016,ALL-ROOKIE,ORV,1626147,Justin Anderson,0.008
2016,ALL-ROOKIE,ORV,1626178,Rondae Hollis-Jefferson,0.008
2016,ALL-ROOKIE,ORV,1626246,Boban MarjanoviÄ,0.008
2016,ALL-ROOKIE,ORV,203613,Jonathon Simmons,0.008
2016,ALL-ROOKIE,ORV,1626170,Jerian Grant,0.004
2016,ALL-ROOKIE,ORV,1626273,Marcelo Huertas,0.004
2016,ALL-ROOKIE,ORV,203526,Raul Neto,0.004
2016,ALL-ROOKIE,ORV,1626166,Cameron Payne,0.004
2016,ALL-ROOKIE,ORV,1626202,Joe Young,0.004
