YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
1997,ALL-NBA,1st,893,Michael Jordan,1.0
1997,ALL-NBA,1st,252,Karl Malone,1.0
1997,ALL-NBA,1st,165,Hakeem Olajuwon,0.894
1997,ALL-NBA,1st,255,Grant Hill,0.84
1997,ALL-NBA,1st,896,Tim Hardaway,0.757
1997,ALL-NBA,2nd,56,Gary Payton,0.671
1997,ALL-NBA,2nd,937,Scottie Pippen,0.586
1997,ALL-NBA,2nd,121,Patrick Ewing,0.569
1997,ALL-NBA,2nd,779,Glen Rice,0.55
1997,ALL-NBA,2nd,782,Mitch Richmond,0.344
1997,ALL-NBA,3rd,304,John Stockton,0.247
1997,ALL-NBA,3rd,193,Anthony Mason,0.191
1997,ALL-NBA,3rd,406,Shaquille O'Neal,0.125
1997,ALL-NBA,3rd,358,Anfernee Hardaway,0.108
1997,ALL-NBA,3rd,452,Vin Baker,0.106
1997,ALL-NBA,ORV,297,Alonzo Mourning,0.117
1997,ALL-NBA,ORV,339,Tom Gugliotta,0.104
1997,ALL-NBA,ORV,302,Mookie Blaylock,0.099
1997,ALL-NBA,ORV,134,Kevin Johnson,0.099
1997,ALL-NBA,ORV,87,Dikembe Mutombo,0.096
1997,ALL-NBA,ORV,787,Charles Barkley,0.082
1997,ALL-NBA,ORV,84,Latrell Sprewell,0.077
1997,ALL-NBA,ORV,210,Terrell Brandon,0.052
1997,ALL-NBA,ORV,185,Chris Webber,0.05
1997,ALL-NBA,ORV,224,Eddie Jones,0.043
1997,ALL-NBA,ORV,363,Christian Laettner,0.035
1997,ALL-NBA,ORV,349,Mark Jackson,0.019
1997,ALL-NBA,ORV,431,Shawn Kemp,0.019
1997,ALL-NBA,ORV,120,Steve Smith,0.019
1997,ALL-NBA,ORV,397,Reggie Miller,0.016
1997,ALL-NBA,ORV,23,Dennis Rodman,0.016
1997,ALL-NBA,ORV,757,Damon Stoudamire,0.014
1997,ALL-NBA,ORV,393,Rod Strickland,0.012
1997,ALL-NBA,ORV,72,Kenny Anderson,0.01
1997,ALL-NBA,ORV,708,Kevin Garnett,0.01
1997,ALL-NBA,ORV,947,Allen Iverson,0.005
1997,ALL-NBA,ORV,919,Loy Vaught,0.005
1997,ALL-NBA,ORV,89,Nick Van Exel,0.003
1997,ALL-NBA,ORV,383,Kendall Gill,0.002
1997,ALL-NBA,ORV,467,Jason Kidd,0.002
1997,ALL-NBA,ORV,361,Clifford Robinson,0.002
1997,ALL-NBA,ORV,299,Glenn Robinson,0.002
1997,ALL-NBA,ORV,952,Antoine Walker,0.002
