YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2014,ALL-ROOKIE,1st,203487,Michael Carter-Williams,1.0
2014,ALL-ROOKIE,1st,203506,Victor Oladipo,0.992
2014,ALL-ROOKIE,1st,203504,Trey Burke,0.92
2014,ALL-ROOKIE,1st,203486,Mason Plumlee,0.856
2014,ALL-ROOKIE,1st,203501,Tim Hardaway Jr.,0.816
2014,ALL-ROOKIE,2nd,203482,Kelly Olynyk,0.476
2014,ALL-ROOKIE,2nd,203507,Giannis Antetokounmpo,0.464
2014,ALL-ROOKIE,2nd,203476,Gorgui Dieng,0.384
2014,ALL-ROOKIE,2nd,203469,Cody Zeller,0.268
2014,ALL-ROOKIE,2nd,203500,Steven Adams,0.26
2014,ALL-ROOKIE,ORV,203463,Ben McLemore,0.252
2014,ALL-ROOKIE,ORV,203544,Pero AntiÄ,0.248
2014,ALL-ROOKIE,ORV,201979,Nick Calathes,0.156
2014,ALL-ROOKIE,ORV,203527,Ryan Kelly,0.116
2014,ALL-ROOKIE,ORV,203521,Matthew Dellavedova,0.08
2014,ALL-ROOKIE,ORV,203489,Nate Wolters,0.08
2014,ALL-ROOKIE,ORV,203492,Ray McCallum,0.032
2014,ALL-ROOKIE,ORV,203484,Kentavious Caldwell-Pope,0.024
2014,ALL-ROOKIE,ORV,203138,Hollis Thompson,0.02
2014,ALL-ROOKIE,ORV,203503,Tony Snell,0.016
2014,ALL-ROOKIE,ORV,203515,Phil Pressey,0.008
2014,ALL-ROOKIE,ORV,203461,Anthony Bennett,0.004
2014,ALL-ROOKIE,ORV,203493,Reggie Bullock,0.004
2014,ALL-ROOKIE,ORV,203496,Robert Covington,0.004
2014,ALL-ROOKIE,ORV,203458,Alex Len,0.004
2014,ALL-ROOKIE,ORV,203468,CJ McCollum,0.004
2014,ALL-ROOKIE,ORV,203498,Shabazz Muhammad,0.004
2014,ALL-ROOKIE,ORV,203460,Andre Roberson,0.004
2014,ALL-ROOKIE,ORV,203481,Jeff Withey,0.004
