YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2018,ALL-NBA,1st,201935,James Harden,1.0
2018,ALL-NBA,1st,2544,LeBron James,1.0
2018,ALL-NBA,1st,203076,Anthony Davis,0.984
2018,ALL-NBA,1st,203081,Damian Lillard,0.864
2018,ALL-NBA,1st,201142,Kevin Durant,0.852
2018,ALL-NBA,2nd,203507,Giannis Antetokounmpo,0.708
2018,ALL-NBA,2nd,201566,Russell Westbrook,0.644
2018,ALL-NBA,2nd,203954,Joel Embiid,0.588
2018,ALL-NBA,2nd,200746,LaMarcus Aldridge,0.472
2018,ALL-NBA,2nd,201942,DeMar DeRozan,0.33
2018,ALL-NBA,3rd,201939,Stephen Curry,0.328
2018,ALL-NBA,3rd,203506,Victor Oladipo,0.21
2018,ALL-NBA,3rd,1626157,Karl-Anthony Towns,0.198
2018,ALL-NBA,3rd,202710,Jimmy Butler,0.162
2018,ALL-NBA,3rd,202331,Paul George,0.108
2018,ALL-NBA,ORV,101108,Chris Paul,0.108
2018,ALL-NBA,ORV,203497,Rudy Gobert,0.102
2018,ALL-NBA,ORV,202681,Kyrie Irving,0.084
2018,ALL-NBA,ORV,1627732,Ben Simmons,0.072
2018,ALL-NBA,ORV,201143,Al Horford,0.064
2018,ALL-NBA,ORV,203999,Nikola Jokić,0.056
2018,ALL-NBA,ORV,203083,Andre Drummond,0.014
2018,ALL-NBA,ORV,203991,Clint Capela,0.012
2018,ALL-NBA,ORV,203110,Draymond Green,0.012
2018,ALL-NBA,ORV,200768,Kyle Lowry,0.006
2018,ALL-NBA,ORV,203500,Steven Adams,0.004
2018,ALL-NBA,ORV,1628378,Donovan Mitchell,0.004
2018,ALL-NBA,ORV,202691,Klay Thompson,0.004
2018,ALL-NBA,ORV,2772,Trevor Ariza,0.002
2018,ALL-NBA,ORV,202326,DeMarcus Cousins,0.002
2018,ALL-NBA,ORV,2730,Dwight Howard,0.002
2018,ALL-NBA,ORV,201567,Kevin Love,0.002
2018,ALL-NBA,ORV,204001,Kristaps Porziņģis,0.002
