YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2013,ALL-ROOKIE,1st,203081,Damian Lillard,1.0
2013,ALL-ROOKIE,1st,203078,Bradley Beal,0.983
2013,ALL-ROOKIE,1st,203076,Anthony Davis,0.983
2013,ALL-ROOKIE,1st,203079,Dion Waiters,0.862
2013,ALL-ROOKIE,1st,203084,Harrison Barnes,0.81
2013,ALL-ROOKIE,2nd,203083,Andre Drummond,0.603
2013,ALL-ROOKIE,2nd,202685,Jonas ValanÄiÅ«nas,0.534
2013,ALL-ROOKIE,2nd,203077,Michael Kidd-Gilchrist,0.5
2013,ALL-ROOKIE,2nd,202713,Kyle Singler,0.293
2013,ALL-ROOKIE,2nd,203092,Tyler Zeller,0.259
2013,ALL-ROOKIE,ORV,203090,Maurice Harkless,0.241
2013,ALL-ROOKIE,ORV,203144,Alexey Shved,0.241
2013,ALL-ROOKIE,ORV,203142,Chris Copeland,0.155
2013,ALL-ROOKIE,ORV,203148,Brian Roberts,0.086
2013,ALL-ROOKIE,ORV,203094,Andrew Nicholson,0.069
2013,ALL-ROOKIE,ORV,203109,Jae Crowder,0.017
2013,ALL-ROOKIE,ORV,203105,Festus Ezeli,0.017
2013,ALL-ROOKIE,ORV,203110,Draymond Green,0.017
2013,ALL-ROOKIE,ORV,203098,John Jenkins,0.017
2013,ALL-ROOKIE,ORV,203093,Terrence Jones,0.017
2013,ALL-ROOKIE,ORV,203143,Pablo Prigioni,0.017
2013,ALL-ROOKIE,ORV,203082,Terrence Ross,0.017
2013,ALL-ROOKIE,ORV,78299,Jeff Taylor,0.017
